
5 0.6250 0.5625 -1.0000 -0.9375 4 -0.956 0.601
6 0.6250 0.5938 -1.0000 -0.9688 0 0.000 0.000
6 0.6250 0.5938 -0.9688 -0.9375 4 -0.958 0.607
7 0.6250 0.6094 -0.9688 -0.9531 1 -0.962 0.613 -0.962 0.613
7 0.6250 0.6094 -0.9531 -0.9375 0 0.000 0.000
7 0.6094 0.5938 -0.9531 -0.9375 0 0.000 0.000
7 0.6094 0.5938 -0.9688 -0.9531 1 -0.955 0.600 -0.955 0.600
6 0.5938 0.5625 -0.9688 -0.9375 1 -0.952 0.589 -0.952 0.589
6 0.5938 0.5625 -1.0000 -0.9688 0 0.000 0.000
5 0.6250 0.5625 -0.9375 -0.8750 1 -0.935 0.563 -0.935 0.563
5 0.5625 0.5000 -0.9375 -0.8750 4 -0.916 0.523
6 0.5625 0.5312 -0.9375 -0.9062 1 -0.915 0.555 -0.915 0.555
6 0.5625 0.5312 -0.9062 -0.8750 0 0.000 0.000
6 0.5312 0.5000 -0.9062 -0.8750 1 -0.893 0.528 -0.893 0.528
6 0.5312 0.5000 -0.9375 -0.9062 4 -0.923 0.510
7 0.5312 0.5156 -0.9375 -0.9219 1 -0.923 0.518 -0.923 0.518
7 0.5312 0.5156 -0.9219 -0.9062 0 0.000 0.000
7 0.5156 0.5000 -0.9219 -0.9062 1 -0.920 0.504 -0.920 0.504
7 0.5156 0.5000 -0.9375 -0.9219 1 -0.927 0.509 -0.927 0.509
5 0.5625 0.5000 -1.0000 -0.9375 0 0.000 0.000
2 1.0000 0.5000 -0.5000 0.0000 4 -0.200 0.773
3 1.0000 0.7500 -0.5000 -0.2500 4 -0.349 0.888
4 1.0000 0.8750 -0.5000 -0.3750 4 -0.408 0.967
5 1.0000 0.9375 -0.5000 -0.4375 1 -0.465 0.999 -0.465 0.999
5 1.0000 0.9375 -0.4375 -0.3750 1 -0.382 0.965 -0.382 0.965
5 0.9375 0.8750 -0.4375 -0.3750 1 -0.376 0.937 -0.376 0.937
5 0.9375 0.8750 -0.5000 -0.4375 0 0.000 0.000
4 1.0000 0.8750 -0.3750 -0.2500 4 -0.323 0.954
5 1.0000 0.9375 -0.3750 -0.3125 4 -0.341 0.966
6 1.0000 0.9688 -0.3750 -0.3438 1 -0.367 0.982 -0.367 0.982
6 1.0000 0.9688 -0.3438 -0.3125 0 0.000 0.000
6 0.9688 0.9375 -0.3438 -0.3125 1 -0.315 0.949 -0.315 0.949
6 0.9688 0.9375 -0.3750 -0.3438 0 0.000 0.000
5 1.0000 0.9375 -0.3125 -0.2500 4 -0.293 0.958
6 1.0000 0.9688 -0.3125 -0.2812 1 -0.312 0.970 -0.312 0.970
6 1.0000 0.9688 -0.2812 -0.2500 0 0.000 0.000
6 0.9688 0.9375 -0.2812 -0.2500 1 -0.274 0.947 -0.274 0.947
6 0.9688 0.9375 -0.3125 -0.2812 0 0.000 0.000
5 0.9375 0.8750 -0.3125 -0.2500 0 0.000 0.000
5 0.9375 0.8750 -0.3750 -0.3125 1 -0.347 0.923 -0.347 0.923
4 0.8750 0.7500 -0.3750 -0.2500 4 -0.316 0.815
5 0.8750 0.8125 -0.3750 -0.3125 1 -0.366 0.854 -0.366 0.854
5 0.8750 0.8125 -0.3125 -0.2500 4 -0.293 0.855
6 0.8750 0.8438 -0.3125 -0.2812 4 -0.293 0.855
7 0.8750 0.8594 -0.3125 -0.2969 0 0.000 0.000
7 0.8750 0.8594 -0.2969 -0.2812 0 0.000 0.000
7 0.8594 0.8438 -0.2969 -0.2812 4 -0.293 0.855
8 0.8594 0.8516 -0.2969 -0.2891 1 -0.295 0.859 -0.295 0.859
8 0.8594 0.8516 -0.2891 -0.2812 0 0.000 0.000
8 0.8516 0.8438 -0.2891 -0.2812 0 0.000 0.000
8 0.8516 0.8438 -0.2969 -0.2891 1 -0.290 0.850 -0.290 0.850
7 0.8594 0.8438 -0.3125 -0.2969 0 0.000 0.000
6 0.8750 0.8438 -0.2812 -0.2500 0 0.000 0.000
6 0.8438 0.8125 -0.2812 -0.2500 0 0.000 0.000
6 0.8438 0.8125 -0.3125 -0.2812 0 0.000 0.000
5 0.8125 0.7500 -0.3125 -0.2500 1 -0.271 0.770 -0.271 0.770
5 0.8125 0.7500 -0.3750 -0.3125 4 -0.337 0.778
6 0.8125 0.7812 -0.3750 -0.3438 0 0.000 0.000
6 0.8125 0.7812 -0.3438 -0.3125 1 -0.326 0.796 -0.326 0.796
6 0.7812 0.7500 -0.3438 -0.3125 0 0.000 0.000
6 0.7812 0.7500 -0.3750 -0.3438 1 -0.347 0.759 -0.347 0.759
4 0.8750 0.7500 -0.5000 -0.3750 1 -0.496 0.755 -0.496 0.755
3 1.0000 0.7500 -0.2500 0.0000 4 -0.123 0.888
4 1.0000 0.8750 -0.2500 -0.1250 4 -0.180 0.952
5 1.0000 0.9375 -0.2500 -0.1875 1 -0.213 0.994 -0.213 0.994
5 1.0000 0.9375 -0.1875 -0.1250 4 -0.156 0.964
6 1.0000 0.9688 -0.1875 -0.1562 0 0.000 0.000
6 1.0000 0.9688 -0.1562 -0.1250 1 -0.143 0.994 -0.143 0.994
6 0.9688 0.9375 -0.1562 -0.1250 1 -0.138 0.945 -0.138 0.945
6 0.9688 0.9375 -0.1875 -0.1562 4 -0.172 0.958
7 0.9688 0.9531 -0.1875 -0.1719 1 -0.177 0.964 -0.177 0.964
7 0.9688 0.9531 -0.1719 -0.1562 0 0.000 0.000
7 0.9531 0.9375 -0.1719 -0.1562 1 -0.166 0.952 -0.166 0.952
7 0.9531 0.9375 -0.1875 -0.1719 0 0.000 0.000
5 0.9375 0.8750 -0.1875 -0.1250 1 -0.169 0.937 -0.169 0.937
5 0.9375 0.8750 -0.2500 -0.1875 4 -0.217 0.917
6 0.9375 0.9062 -0.2500 -0.2188 1 -0.230 0.914 -0.230 0.914
6 0.9375 0.9062 -0.2188 -0.1875 1 -0.205 0.919 -0.205 0.919
6 0.9062 0.8750 -0.2188 -0.1875 0 0.000 0.000
6 0.9062 0.8750 -0.2500 -0.2188 0 0.000 0.000
4 1.0000 0.8750 -0.1250 0.0000 4 -0.085 0.945
5 1.0000 0.9375 -0.1250 -0.0625 1 -0.112 0.943 -0.112 0.943
5 1.0000 0.9375 -0.0625 0.0000 1 -0.050 1.000 -0.050 1.000
5 0.9375 0.8750 -0.0625 0.0000 0 0.000 0.000
5 0.9375 0.8750 -0.1250 -0.0625 4 -0.087 0.927
6 0.9375 0.9062 -0.1250 -0.0938 4 -0.096 0.923
7 0.9375 0.9219 -0.1250 -0.1094 0 0.000 0.000
7 0.9375 0.9219 -0.1094 -0.0938 1 -0.096 0.937 -0.096 0.937
7 0.9219 0.9062 -0.1094 -0.0938 1 -0.095 0.910 -0.095 0.910
7 0.9219 0.9062 -0.1250 -0.1094 0 0.000 0.000
6 0.9375 0.9062 -0.0938 -0.0625 1 -0.070 0.934 -0.070 0.934
6 0.9062 0.8750 -0.0938 -0.0625 0 0.000 0.000
6 0.9062 0.8750 -0.1250 -0.0938 0 0.000 0.000
4 0.8750 0.7500 -0.1250 0.0000 4 -0.042 0.800
5 0.8750 0.8125 -0.1250 -0.0625 0 0.000 0.000
5 0.8750 0.8125 -0.0625 0.0000 4 -0.044 0.841
6 0.8750 0.8438 -0.0625 -0.0312 1 -0.037 0.849 -0.037 0.849
6 0.8750 0.8438 -0.0312 0.0000 0 0.000 0.000
6 0.8438 0.8125 -0.0312 0.0000 0 0.000 0.000
6 0.8438 0.8125 -0.0625 -0.0312 1 -0.050 0.834 -0.050 0.834
5 0.8125 0.7500 -0.0625 0.0000 4 -0.032 0.785
6 0.8125 0.7812 -0.0625 -0.0312 1 -0.033 0.803 -0.033 0.803
6 0.8125 0.7812 -0.0312 0.0000 1 -0.015 0.787 -0.015 0.787
6 0.7812 0.7500 -0.0312 0.0000 0 0.000 0.000
6 0.7812 0.7500 -0.0625 -0.0312 1 -0.048 0.766 -0.048 0.766
5 0.8125 0.7500 -0.1250 -0.0625 1 -0.069 0.761 -0.069 0.761
4 0.8750 0.7500 -0.2500 -0.1250 4 -0.195 0.801
5 0.8750 0.8125 -0.2500 -0.1875 4 -0.218 0.821
6 0.8750 0.8438 -0.2500 -0.2188 0 0.000 0.000
6 0.8750 0.8438 -0.2188 -0.1875 0 0.000 0.000
6 0.8438 0.8125 -0.2188 -0.1875 1 -0.188 0.829 -0.188 0.829
6 0.8438 0.8125 -0.2500 -0.2188 1 -0.247 0.813 -0.247 0.813
5 0.8750 0.8125 -0.1875 -0.1250 0 0.000 0.000
5 0.8125 0.7500 -0.1875 -0.1250 1 -0.150 0.760 -0.150 0.760
5 0.8125 0.7500 -0.2500 -0.1875 0 0.000 0.000
3 0.7500 0.5000 -0.2500 0.0000 4 -0.109 0.617
4 0.7500 0.6250 -0.2500 -0.1250 4 -0.181 0.702
5 0.7500 0.6875 -0.2500 -0.1875 0 0.000 0.000
5 0.7500 0.6875 -0.1875 -0.1250 4 -0.159 0.718
6 0.7500 0.7188 -0.1875 -0.1562 0 0.000 0.000
6 0.7500 0.7188 -0.1562 -0.1250 1 -0.146 0.747 -0.146 0.747
6 0.7188 0.6875 -0.1562 -0.1250 0 0.000 0.000
6 0.7188 0.6875 -0.1875 -0.1562 1 -0.173 0.689 -0.173 0.689
5 0.6875 0.6250 -0.1875 -0.1250 1 -0.172 0.685 -0.172 0.685
5 0.6875 0.6250 -0.2500 -0.1875 1 -0.235 0.687 -0.235 0.687
4 0.7500 0.6250 -0.1250 0.0000 4 -0.066 0.678
5 0.7500 0.6875 -0.1250 -0.0625 1 -0.072 0.734 -0.072 0.734
5 0.7500 0.6875 -0.0625 0.0000 1 -0.057 0.749 -0.057 0.749
5 0.6875 0.6250 -0.0625 0.0000 1 -0.042 0.638 -0.042 0.638
5 0.6875 0.6250 -0.1250 -0.0625 4 -0.079 0.635
6 0.6875 0.6562 -0.1250 -0.0938 0 0.000 0.000
6 0.6875 0.6562 -0.0938 -0.0625 0 0.000 0.000
6 0.6562 0.6250 -0.0938 -0.0625 1 -0.063 0.631 -0.063 0.631
6 0.6562 0.6250 -0.1250 -0.0938 1 -0.094 0.640 -0.094 0.640
4 0.6250 0.5000 -0.1250 0.0000 4 -0.074 0.566
5 0.6250 0.5625 -0.1250 -0.0625 4 -0.103 0.590
6 0.6250 0.5938 -0.1250 -0.0938 1 -0.094 0.599 -0.094 0.599
6 0.6250 0.5938 -0.0938 -0.0625 1 -0.080 0.615 -0.080 0.615
6 0.5938 0.5625 -0.0938 -0.0625 0 0.000 0.000
6 0.5938 0.5625 -0.1250 -0.0938 4 -0.120 0.573
7 0.5938 0.5781 -0.1250 -0.1094 0 0.000 0.000
7 0.5938 0.5781 -0.1094 -0.0938 0 0.000 0.000
7 0.5781 0.5625 -0.1094 -0.0938 0 0.000 0.000
7 0.5781 0.5625 -0.1250 -0.1094 4 -0.120 0.573
8 0.5781 0.5703 -0.1250 -0.1172 0 0.000 0.000
8 0.5781 0.5703 -0.1172 -0.1094 1 -0.116 0.577 -0.116 0.577
8 0.5703 0.5625 -0.1172 -0.1094 0 0.000 0.000
8 0.5703 0.5625 -0.1250 -0.1172 1 -0.123 0.568 -0.123 0.568
5 0.6250 0.5625 -0.0625 0.0000 1 -0.008 0.604 -0.008 0.604
5 0.5625 0.5000 -0.0625 0.0000 4 -0.023 0.532
6 0.5625 0.5312 -0.0625 -0.0312 1 -0.040 0.544 -0.040 0.544
6 0.5625 0.5312 -0.0312 0.0000 0 0.000 0.000
6 0.5312 0.5000 -0.0312 0.0000 1 -0.006 0.520 -0.006 0.520
6 0.5312 0.5000 -0.0625 -0.0312 0 0.000 0.000
5 0.5625 0.5000 -0.1250 -0.0625 4 -0.098 0.531
6 0.5625 0.5312 -0.1250 -0.0938 1 -0.111 0.561 -0.111 0.561
6 0.5625 0.5312 -0.0938 -0.0625 0 0.000 0.000
6 0.5312 0.5000 -0.0938 -0.0625 1 -0.085 0.501 -0.085 0.501
6 0.5312 0.5000 -0.1250 -0.0938 0 0.000 0.000
4 0.6250 0.5000 -0.2500 -0.1250 4 -0.231 0.521
5 0.6250 0.5625 -0.2500 -0.1875 0 0.000 0.000
5 0.6250 0.5625 -0.1875 -0.1250 0 0.000 0.000
5 0.5625 0.5000 -0.1875 -0.1250 0 0.000 0.000
5 0.5625 0.5000 -0.2500 -0.1875 4 -0.231 0.521
6 0.5625 0.5312 -0.2500 -0.2188 1 -0.228 0.532 -0.228 0.532
6 0.5625 0.5312 -0.2188 -0.1875 0 0.000 0.000
6 0.5312 0.5000 -0.2188 -0.1875 0 0.000 0.000
6 0.5312 0.5000 -0.2500 -0.2188 1 -0.234 0.511 -0.234 0.511
3 0.7500 0.5000 -0.5000 -0.2500 4 -0.362 0.631
4 0.7500 0.6250 -0.5000 -0.3750 4 -0.407 0.679
5 0.7500 0.6875 -0.5000 -0.4375 0 0.000 0.000
5 0.7500 0.6875 -0.4375 -0.3750 1 -0.406 0.697 -0.406 0.697
5 0.6875 0.6250 -0.4375 -0.3750 1 -0.408 0.661 -0.408 0.661
5 0.6875 0.6250 -0.5000 -0.4375 0 0.000 0.000
4 0.7500 0.6250 -0.3750 -0.2500 4 -0.337 0.672
5 0.7500 0.6875 -0.3750 -0.3125 0 0.000 0.000
5 0.7500 0.6875 -0.3125 -0.2500 1 -0.288 0.746 -0.288 0.746
5 0.6875 0.6250 -0.3125 -0.2500 0 0.000 0.000
5 0.6875 0.6250 -0.3750 -0.3125 4 -0.362 0.635
6 0.6875 0.6562 -0.3750 -0.3438 0 0.000 0.000
6 0.6875 0.6562 -0.3438 -0.3125 0 0.000 0.000
6 0.6562 0.6250 -0.3438 -0.3125 0 0.000 0.000
6 0.6562 0.6250 -0.3750 -0.3438 4 -0.362 0.635
7 0.6562 0.6406 -0.3750 -0.3594 0 0.000 0.000
7 0.6562 0.6406 -0.3594 -0.3438 1 -0.356 0.641 -0.356 0.641
7 0.6406 0.6250 -0.3594 -0.3438 0 0.000 0.000
7 0.6406 0.6250 -0.3750 -0.3594 1 -0.369 0.628 -0.369 0.628
4 0.6250 0.5000 -0.3750 -0.2500 4 -0.295 0.545
5 0.6250 0.5625 -0.3750 -0.3125 1 -0.323 0.579 -0.323 0.579
5 0.6250 0.5625 -0.3125 -0.2500 0 0.000 0.000
5 0.5625 0.5000 -0.3125 -0.2500 1 -0.268 0.511 -0.268 0.511
5 0.5625 0.5000 -0.3750 -0.3125 0 0.000 0.000
4 0.6250 0.5000 -0.5000 -0.3750 1 -0.478 0.586 -0.478 0.586
2 0.5000 0.0000 -0.5000 0.0000 4 -0.258 0.254
3 0.5000 0.2500 -0.5000 -0.2500 4 -0.405 0.400
4 0.5000 0.3750 -0.5000 -0.3750 4 -0.443 0.425
5 0.5000 0.4375 -0.5000 -0.4375 1 -0.447 0.481 -0.447 0.481
5 0.5000 0.4375 -0.4375 -0.3750 1 -0.401 0.451 -0.401 0.451
5 0.4375 0.3750 -0.4375 -0.3750 1 -0.432 0.406 -0.432 0.406
5 0.4375 0.3750 -0.5000 -0.4375 4 -0.459 0.404
6 0.4375 0.4062 -0.5000 -0.4688 0 0.000 0.000
